id,date,subject,title,contexte-election,contexte-tour,cote,departement,departement-nom,departement-insee,identifiant de circonscription,images,pdf,ocr_url,titulaire-nom,titulaire-prenom,titulaire-sexe,titulaire-age,titulaire-age-calcule,titulaire-age-tranche,titulaire-profession,titulaire-mandat-en-cours,titulaire-mandat-passe,titulaire-associations,titulaire-autres-statuts,titulaire-soutien,titulaire-liste,titulaire-decorations,suppleant-nom,suppleant-prenom,suppleant-sexe,suppleant-age,suppleant-age-calcule,suppleant-age-tranche,suppleant-profession,suppleant-mandat-en-cours,suppleant-mandat-passe,suppleant-associations,suppleant-autres-statuts,suppleant-soutien,suppleant-liste,suppleant-decorations
"EL134_L_1981_06_013_10_1_PF_06","1981-06-14","Élections législatives;Assemblée Nationale;France;Ve République","Élections législatives de 1981, Bouches-du-Rhône - 13, circonscription n°10 : profession de foi de Christian Caroz au tour 1","législatives","1","EL134","13","Bouches-du-Rhône","13 - Bouches-du-Rhône","10","https://ia601809.us.archive.org/31/items/EL134_L_1981_06_013_10_1_PF_06/EL134_L_1981_06_013_10_1_PF_06_000.jpg;https://ia601809.us.archive.org/31/items/EL134_L_1981_06_013_10_1_PF_06/EL134_L_1981_06_013_10_1_PF_06_001.jpg","https://ia601809.us.archive.org/31/items/EL134_L_1981_06_013_10_1_PF_06/EL134_L_1981_06_013_10_1_PF_06.pdf","https://ia601809.us.archive.org/31/items/EL134_L_1981_06_013_10_1_PF_06/EL134_L_1981_06_013_10_1_PF_06_djvu.txt","Caroz","Christian","homme","32","32","entre 30 et 39 ans","ingénieur","non mentionné","non mentionné","syndicat","non mentionné","Parti socialiste unifié","non mentionné","non","Vitali","Monique","femme","33","33","entre 30 et 39 ans","agent de maîtrise administratif","non mentionné","non mentionné","syndicat","non mentionné","Parti socialiste unifié","non mentionné","non"
"EL134_L_1981_06_013_10_1_PF_07","1981-06-14","Élections législatives;France;Ve République;Assemblée Nationale","Élections législatives de 1981, Bouches-du-Rhône - 13, circonscription n°10 : profession de foi de Rémy Jean au tour 1","législatives","1","EL134","13","Bouches-du-Rhône","13 - Bouches-du-Rhône","10","https://ia801808.us.archive.org/23/items/EL134_L_1981_06_013_10_1_PF_07/EL134_L_1981_06_013_10_1_PF_07_000.jpg;https://ia801808.us.archive.org/23/items/EL134_L_1981_06_013_10_1_PF_07/EL134_L_1981_06_013_10_1_PF_07_001.jpg","https://ia801808.us.archive.org/23/items/EL134_L_1981_06_013_10_1_PF_07/EL134_L_1981_06_013_10_1_PF_07.pdf","https://ia801808.us.archive.org/23/items/EL134_L_1981_06_013_10_1_PF_07/EL134_L_1981_06_013_10_1_PF_07_djvu.txt","Jean","Rémy","homme","non mentionné","non mentionné","non mentionné","ouvrier pétrochimie","non mentionné","non mentionné","non mentionné","non mentionné","Ligue communiste révolutionnaire","non mentionné","non","Terrassi","Nicole","femme","non mentionné","non mentionné","non mentionné","institutrice","non mentionné","non mentionné","non mentionné","non mentionné","Ligue communiste révolutionnaire","non mentionné","non"
"EL134_L_1981_06_013_11_1_PF_01","1981-06-14","France;Assemblée Nationale;Ve République;Élections législatives","Élections législatives de 1981, Bouches-du-Rhône - 13, circonscription n°11 : profession de foi de Aimé Morin au tour 1","législatives","1","EL134","13","Bouches-du-Rhône","13 - Bouches-du-Rhône","11","https://ia601803.us.archive.org/35/items/EL134_L_1981_06_013_11_1_PF_01/EL134_L_1981_06_013_11_1_PF_01_000.jpg;https://ia601803.us.archive.org/35/items/EL134_L_1981_06_013_11_1_PF_01/EL134_L_1981_06_013_11_1_PF_01_001.jpg","https://ia601803.us.archive.org/35/items/EL134_L_1981_06_013_11_1_PF_01/EL134_L_1981_06_013_11_1_PF_01.pdf","https://ia601803.us.archive.org/35/items/EL134_L_1981_06_013_11_1_PF_01/EL134_L_1981_06_013_11_1_PF_01_djvu.txt","Morin","Aimé","homme","non mentionné","non mentionné","non mentionné","employé","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non","Cadiou","M","homme","non mentionné","non mentionné","non mentionné","employé","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non"
"EL134_L_1981_06_013_11_1_PF_02","1981-06-14","Ve République;Assemblée Nationale;France;Élections législatives","Élections législatives de 1981, Bouches-du-Rhône - 13, circonscription n°11 : profession de foi de Jacques Descordes au tour 1","législatives","1","EL134","13","Bouches-du-Rhône","13 - Bouches-du-Rhône","11","https://ia601804.us.archive.org/25/items/EL134_L_1981_06_013_11_1_PF_02/EL134_L_1981_06_013_11_1_PF_02_000.jpg;https://ia601804.us.archive.org/25/items/EL134_L_1981_06_013_11_1_PF_02/EL134_L_1981_06_013_11_1_PF_02_001.jpg","https://ia601804.us.archive.org/25/items/EL134_L_1981_06_013_11_1_PF_02/EL134_L_1981_06_013_11_1_PF_02.pdf","https://ia601804.us.archive.org/25/items/EL134_L_1981_06_013_11_1_PF_02/EL134_L_1981_06_013_11_1_PF_02_djvu.txt","Descordes","Jacques","homme","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non","non mentionné","non mentionné","non déterminé","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non"
"EL134_L_1981_06_013_11_1_PF_03","1981-06-14","Élections législatives;Assemblée Nationale;France;Ve République","Élections législatives de 1981, Bouches-du-Rhône - 13, circonscription n°11 : profession de foi de Jacques Siffre au tour 1","législatives","1","EL134","13","Bouches-du-Rhône","13 - Bouches-du-Rhône","11","https://ia903406.us.archive.org/20/items/EL134_L_1981_06_013_11_1_PF_03/EL134_L_1981_06_013_11_1_PF_03_000.jpg;https://ia903406.us.archive.org/20/items/EL134_L_1981_06_013_11_1_PF_03/EL134_L_1981_06_013_11_1_PF_03_001.jpg","https://ia903406.us.archive.org/20/items/EL134_L_1981_06_013_11_1_PF_03/EL134_L_1981_06_013_11_1_PF_03.pdf","https://ia903406.us.archive.org/20/items/EL134_L_1981_06_013_11_1_PF_03/EL134_L_1981_06_013_11_1_PF_03_djvu.txt","Siffre","Jacques","homme","non mentionné","non mentionné","non mentionné","médecin spécialiste","maire;conseiller régional","non mentionné","non mentionné","non mentionné","Parti socialiste","Majorité de la France","non","Richard","René","homme","non mentionné","non mentionné","non mentionné","enseignant","conseiller municipal","non mentionné","non mentionné","non mentionné","Parti socialiste","Majorité de la France","non"
"EL134_L_1981_06_013_11_1_PF_04","1981-06-14","Assemblée Nationale;Ve République;France;Élections législatives","Élections législatives de 1981, Bouches-du-Rhône - 13, circonscription n°11 : profession de foi de Vincent Porelli au tour 1","législatives","1","EL134","13","Bouches-du-Rhône","13 - Bouches-du-Rhône","11","https://ia801806.us.archive.org/10/items/EL134_L_1981_06_013_11_1_PF_04/EL134_L_1981_06_013_11_1_PF_04_000.jpg;https://ia801806.us.archive.org/10/items/EL134_L_1981_06_013_11_1_PF_04/EL134_L_1981_06_013_11_1_PF_04_001.jpg","https://ia801806.us.archive.org/10/items/EL134_L_1981_06_013_11_1_PF_04/EL134_L_1981_06_013_11_1_PF_04.pdf","https://ia801806.us.archive.org/10/items/EL134_L_1981_06_013_11_1_PF_04/EL134_L_1981_06_013_11_1_PF_04_djvu.txt","Porelli","Vincent","homme","non mentionné","non mentionné","non mentionné","professeur collège","maire","député","non mentionné","non mentionné","Parti communiste français","Union de la gauche","non","Ginoux","Marcel","homme","non mentionné","non mentionné","non mentionné","viticulteur","non mentionné","non mentionné","non mentionné","non mentionné","Parti communiste français","Union de la gauche","non"
"EL134_L_1981_06_013_11_1_PF_05","1981-06-14","Ve République;France;Élections législatives;Assemblée Nationale","Élections législatives de 1981, Bouches-du-Rhône - 13, circonscription n°11 : profession de foi de Gérard Jouve au tour 1","législatives","1","EL134","13","Bouches-du-Rhône","13 - Bouches-du-Rhône","11","https://ia801807.us.archive.org/33/items/EL134_L_1981_06_013_11_1_PF_05/EL134_L_1981_06_013_11_1_PF_05_000.jpg;https://ia801807.us.archive.org/33/items/EL134_L_1981_06_013_11_1_PF_05/EL134_L_1981_06_013_11_1_PF_05_001.jpg","https://ia801807.us.archive.org/33/items/EL134_L_1981_06_013_11_1_PF_05/EL134_L_1981_06_013_11_1_PF_05.pdf","https://ia801807.us.archive.org/33/items/EL134_L_1981_06_013_11_1_PF_05/EL134_L_1981_06_013_11_1_PF_05_djvu.txt","Jouve","Gérard","homme","1943","38","entre 30 et 39 ans","directeur commercial","adjoint au maire","non mentionné","non mentionné","non mentionné","Rassemblement pour la République;Union pour la démocratie française","Union pour une nouvelle majorité","non","Van Migom","Michel","homme","1934","47","entre 40 et 49 ans","architecte","conseiller général","non mentionné","non mentionné","non mentionné","Rassemblement pour la République;Union pour la démocratie française","Union pour une nouvelle majorité","non"
"EL134_L_1981_06_013_02_1_PF_01","1981-06-14","Assemblée Nationale;Élections législatives;France;Ve République","Élections législatives de 1981, Bouches-du-Rhône - 13, circonscription n°02 : profession de foi de Daniel Bescheron au tour 1","législatives","1","EL134","13","Bouches-du-Rhône","13 - Bouches-du-Rhône","2","https://ia801809.us.archive.org/25/items/EL134_L_1981_06_013_02_1_PF_01/EL134_L_1981_06_013_02_1_PF_01_000.jpg;https://ia801809.us.archive.org/25/items/EL134_L_1981_06_013_02_1_PF_01/EL134_L_1981_06_013_02_1_PF_01_001.jpg","https://ia801809.us.archive.org/25/items/EL134_L_1981_06_013_02_1_PF_01/EL134_L_1981_06_013_02_1_PF_01.pdf","https://ia801809.us.archive.org/25/items/EL134_L_1981_06_013_02_1_PF_01/EL134_L_1981_06_013_02_1_PF_01_djvu.txt","Bescheron","Daniel","homme","52","52","entre 50 et 59 ans","artisan","non mentionné","non mentionné","non mentionné","non mentionné","Front national","non mentionné","oui","Paulhan","Georges","homme","44","44","entre 40 et 49 ans","employé","non mentionné","non mentionné","groupes de pression","non mentionné","Front national","non mentionné","non"
"EL134_L_1981_06_013_02_1_PF_02","1981-06-14","Élections législatives;Assemblée Nationale;France;Ve République","Élections législatives de 1981, Bouches-du-Rhône - 13, circonscription n°02 : profession de foi de Charles-Emile Loo au tour 1","législatives","1","EL134","13","Bouches-du-Rhône","13 - Bouches-du-Rhône","2","https://ia801806.us.archive.org/32/items/EL134_L_1981_06_013_02_1_PF_02/EL134_L_1981_06_013_02_1_PF_02_000.jpg;https://ia801806.us.archive.org/32/items/EL134_L_1981_06_013_02_1_PF_02/EL134_L_1981_06_013_02_1_PF_02_001.jpg","https://ia801806.us.archive.org/32/items/EL134_L_1981_06_013_02_1_PF_02/EL134_L_1981_06_013_02_1_PF_02.pdf","https://ia801806.us.archive.org/32/items/EL134_L_1981_06_013_02_1_PF_02/EL134_L_1981_06_013_02_1_PF_02_djvu.txt","Loo","Charles-Emile","homme","non mentionné","non mentionné","non mentionné","non mentionné","député européen;adjoint au maire","non mentionné","local","non mentionné","Parti socialiste","Majorité de la France","non","Pommier","Gilbert","homme","non mentionné","non mentionné","non mentionné","chef de travaux Faculté de Médecine;assistant Hôpitaux","adjoint au maire","non mentionné","non mentionné","non mentionné","Parti socialiste","Majorité de la France","non"
"EL134_L_1981_06_013_02_1_PF_03","1981-06-14","Élections législatives;Ve République;France;Assemblée Nationale","Élections législatives de 1981, Bouches-du-Rhône - 13, circonscription n°02 : profession de foi de Claude Saint-Martin au tour 1","législatives","1","EL134","13","Bouches-du-Rhône","13 - Bouches-du-Rhône","2","https://ia601807.us.archive.org/11/items/EL134_L_1981_06_013_02_1_PF_03/EL134_L_1981_06_013_02_1_PF_03_000.jpg;https://ia601807.us.archive.org/11/items/EL134_L_1981_06_013_02_1_PF_03/EL134_L_1981_06_013_02_1_PF_03_001.jpg","https://ia601807.us.archive.org/11/items/EL134_L_1981_06_013_02_1_PF_03/EL134_L_1981_06_013_02_1_PF_03.pdf","https://ia601807.us.archive.org/11/items/EL134_L_1981_06_013_02_1_PF_03/EL134_L_1981_06_013_02_1_PF_03_djvu.txt","Saint-Martin","Claude","non déterminé","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","Aujourd'hui l'écologie","non","Monnier-Besombes","Gérard","homme","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","Aujourd'hui l'écologie","non"
"EL134_L_1981_06_013_02_1_PF_04","1981-06-14","Ve République;France;Élections législatives;Assemblée Nationale","Élections législatives de 1981, Bouches-du-Rhône - 13, circonscription n°02 : profession de foi de Sébastien Giudicelli au tour 1","législatives","1","EL134","13","Bouches-du-Rhône","13 - Bouches-du-Rhône","2","https://ia803406.us.archive.org/10/items/EL134_L_1981_06_013_02_1_PF_04/EL134_L_1981_06_013_02_1_PF_04_000.jpg;https://ia803406.us.archive.org/10/items/EL134_L_1981_06_013_02_1_PF_04/EL134_L_1981_06_013_02_1_PF_04_001.jpg","https://ia803406.us.archive.org/10/items/EL134_L_1981_06_013_02_1_PF_04/EL134_L_1981_06_013_02_1_PF_04.pdf","https://ia803406.us.archive.org/10/items/EL134_L_1981_06_013_02_1_PF_04/EL134_L_1981_06_013_02_1_PF_04_djvu.txt","Giudicelli","Sébastien","homme","non mentionné","non mentionné","non mentionné","professeur agrégé médecine","non mentionné","non mentionné","non mentionné","non mentionné","Parti communiste français","Union de la gauche","non","Carrière","Rolande","femme","non mentionné","non mentionné","non mentionné","employée PTT","non mentionné","non mentionné","non mentionné","non mentionné","Parti communiste français","Union de la gauche","non"
"EL134_L_1981_06_013_02_1_PF_05","1981-06-14","France;Ve République;Élections législatives;Assemblée Nationale","Élections législatives de 1981, Bouches-du-Rhône - 13, circonscription n°02 : profession de foi de Pierre Lucas au tour 1","législatives","1","EL134","13","Bouches-du-Rhône","13 - Bouches-du-Rhône","2","https://ia903402.us.archive.org/1/items/EL134_L_1981_06_013_02_1_PF_05/EL134_L_1981_06_013_02_1_PF_05_000.jpg;https://ia903402.us.archive.org/1/items/EL134_L_1981_06_013_02_1_PF_05/EL134_L_1981_06_013_02_1_PF_05_001.jpg","https://ia903402.us.archive.org/1/items/EL134_L_1981_06_013_02_1_PF_05/EL134_L_1981_06_013_02_1_PF_05.pdf","https://ia903402.us.archive.org/1/items/EL134_L_1981_06_013_02_1_PF_05/EL134_L_1981_06_013_02_1_PF_05_djvu.txt","Lucas","Pierre","homme","non mentionné","non mentionné","non mentionné","non mentionné","conseiller général","député","non mentionné","non mentionné","Mouvement des démocrates","Rassemblement démocrate pour le progrès","oui","Mucci","Aimé","homme","non mentionné","non mentionné","non mentionné","professeur agrégé langues vivantes","non mentionné","non mentionné","non mentionné","non mentionné","Mouvement des démocrates","Rassemblement démocrate pour le progrès","non"
"EL134_L_1981_06_013_02_1_PF_06","1981-06-14","Ve République;Élections législatives;France;Assemblée Nationale","Élections législatives de 1981, Bouches-du-Rhône - 13, circonscription n°02 : profession de foi de Jean-Claude Gaudin au tour 1","législatives","1","EL134","13","Bouches-du-Rhône","13 - Bouches-du-Rhône","2","https://ia601705.us.archive.org/8/items/EL134_L_1981_06_013_02_1_PF_06/EL134_L_1981_06_013_02_1_PF_06_000.jpg;https://ia601705.us.archive.org/8/items/EL134_L_1981_06_013_02_1_PF_06/EL134_L_1981_06_013_02_1_PF_06_001.jpg","https://ia601705.us.archive.org/8/items/EL134_L_1981_06_013_02_1_PF_06/EL134_L_1981_06_013_02_1_PF_06.pdf","https://ia601705.us.archive.org/8/items/EL134_L_1981_06_013_02_1_PF_06/EL134_L_1981_06_013_02_1_PF_06_djvu.txt","Gaudin","Jean-Claude","homme","41","41","entre 40 et 49 ans","professeur","non mentionné","député","non mentionné","non mentionné","Union pour la démocratie française;Rassemblement pour la République","Union pour une nouvelle majorité","non","Roatta","Jean","homme","38","38","entre 30 et 39 ans","artisan carossier","non mentionné","non mentionné","non mentionné","non mentionné","Union pour la démocratie française;Rassemblement pour la République","Union pour une nouvelle majorité","non"
"EL134_L_1981_06_013_03_1_PF_01","1981-06-14","France;Ve République;Élections législatives;Assemblée Nationale","Élections législatives de 1981, Bouches-du-Rhône - 13, circonscription n°03 : profession de foi de Bernard Zeller au tour 1","législatives","1","EL134","13","Bouches-du-Rhône","13 - Bouches-du-Rhône","3","https://ia903401.us.archive.org/10/items/EL134_L_1981_06_013_03_1_PF_01/EL134_L_1981_06_013_03_1_PF_01_000.jpg;https://ia903401.us.archive.org/10/items/EL134_L_1981_06_013_03_1_PF_01/EL134_L_1981_06_013_03_1_PF_01_001.jpg","https://ia903401.us.archive.org/10/items/EL134_L_1981_06_013_03_1_PF_01/EL134_L_1981_06_013_03_1_PF_01.pdf","https://ia903401.us.archive.org/10/items/EL134_L_1981_06_013_03_1_PF_01/EL134_L_1981_06_013_03_1_PF_01_djvu.txt","Zeller","Bernard","homme","34","34","entre 30 et 39 ans","ingénieur","non mentionné","non mentionné","non mentionné","non mentionné","Parti des forces nouvelles","Union de la droite","non","Dalmasso","Mireille","femme","29","29","entre 20 et 29 ans","secrétaire","non mentionné","non mentionné","non mentionné","non mentionné","Parti des forces nouvelles","Union de la droite","non"
"EL134_L_1981_06_013_03_1_PF_02","1981-06-14","France;Assemblée Nationale;Ve République;Élections législatives","Élections législatives de 1981, Bouches-du-Rhône - 13, circonscription n°03 : profession de foi de Robert Villani au tour 1","législatives","1","EL134","13","Bouches-du-Rhône","13 - Bouches-du-Rhône","3","https://ia601806.us.archive.org/16/items/EL134_L_1981_06_013_03_1_PF_02/EL134_L_1981_06_013_03_1_PF_02_000.jpg;https://ia601806.us.archive.org/16/items/EL134_L_1981_06_013_03_1_PF_02/EL134_L_1981_06_013_03_1_PF_02_001.jpg","https://ia601806.us.archive.org/16/items/EL134_L_1981_06_013_03_1_PF_02/EL134_L_1981_06_013_03_1_PF_02.pdf","https://ia601806.us.archive.org/16/items/EL134_L_1981_06_013_03_1_PF_02/EL134_L_1981_06_013_03_1_PF_02_djvu.txt","Villani","Robert","homme","45","45","entre 40 et 49 ans","chirurgien","non mentionné","non mentionné","non mentionné","non mentionné","Rassemblement pour la République;Parti républicain;Centre des démocrates sociaux","Union pour une nouvelle majorité","non","Pelissier","Bernard","homme","42","42","entre 40 et 49 ans","assureur-conseil","non mentionné","non mentionné","non mentionné","non mentionné","Rassemblement pour la République;Parti républicain;Centre des démocrates sociaux","Union pour une nouvelle majorité","non"
